epoch,open,high,low,close,volume,utc
1516377480,0.091132,0.091242,0.091115,0.091214,164.685,2018-01-19 15:58:00
1516377540,0.091209,0.09125,0.0911,0.091198,144.746,2018-01-19 15:59:00
1516377600,0.091107,0.091198,0.091075,0.091165,123.012,2018-01-19 16:00:00
1516377660,0.091165,0.091181,0.090967,0.09097,264.287,2018-01-19 16:01:00
1516377720,0.091109,0.091109,0.090977,0.091075,127.45,2018-01-19 16:02:00
1516377780,0.091074,0.091251,0.09095,0.091022,157.441,2018-01-19 16:03:00
1516377840,0.091022,0.091251,0.091022,0.091152,159.842,2018-01-19 16:04:00
1516377900,0.091157,0.091157,0.091042,0.09106,302.341,2018-01-19 16:05:00
1516377960,0.09106,0.091251,0.091001,0.091001,171.101,2018-01-19 16:06:00
1516378020,0.091132,0.091154,0.091001,0.091133,251.434,2018-01-19 16:07:00
1516378080,0.091039,0.091145,0.091039,0.091145,157.064,2018-01-19 16:08:00
1516378140,0.091046,0.091212,0.09104,0.091069,201.55,2018-01-19 16:09:00
1516378200,0.091208,0.09121,0.091045,0.091052,169.037,2018-01-19 16:10:00
1516378260,0.09117,0.09117,0.09104,0.091144,204.875,2018-01-19 16:11:00
1516378320,0.091045,0.091153,0.091043,0.091141,221.864,2018-01-19 16:12:00
1516378380,0.091049,0.091152,0.091043,0.091141,169.892,2018-01-19 16:13:00
1516378440,0.091141,0.091147,0.091048,0.091052,101.182,2018-01-19 16:14:00
1516378500,0.091052,0.091141,0.090936,0.090952,143.142,2018-01-19 16:15:00
1516378560,0.090954,0.091094,0.090924,0.091,93.04,2018-01-19 16:16:00
1516378620,0.091,0.091075,0.090948,0.090971,136.318,2018-01-19 16:17:00
1516378680,0.091057,0.091057,0.090946,0.090954,138.916,2018-01-19 16:18:00
1516378740,0.090954,0.091069,0.090925,0.09106,161.066,2018-01-19 16:19:00
1516378800,0.091039,0.091232,0.090946,0.091166,253.328,2018-01-19 16:20:00
1516378860,0.091054,0.091202,0.091054,0.091064,143.587,2018-01-19 16:21:00
1516378920,0.091066,0.091165,0.091047,0.091047,113.28,2018-01-19 16:22:00
1516378980,0.091048,0.091144,0.091,0.091019,122.771,2018-01-19 16:23:00
1516379040,0.091019,0.091111,0.091012,0.091103,60.203,2018-01-19 16:24:00
1516379100,0.091014,0.091103,0.090983,0.091076,129.24,2018-01-19 16:25:00
1516379160,0.09099,0.091076,0.090955,0.090981,62.476,2018-01-19 16:26:00
1516379220,0.090981,0.091067,0.090963,0.090972,95.162,2018-01-19 16:27:00
1516379280,0.090972,0.09106,0.090951,0.090954,100.299,2018-01-19 16:28:00
1516379340,0.091055,0.09106,0.09095,0.090964,112.552,2018-01-19 16:29:00
1516379400,0.091044,0.091044,0.090937,0.090937,77.384,2018-01-19 16:30:00
1516379460,0.091018,0.091018,0.090881,0.090882,102.107,2018-01-19 16:31:00
1516379520,0.090881,0.090985,0.090773,0.09087,161.438,2018-01-19 16:32:00
1516379580,0.09087,0.091539,0.090819,0.09101,221.328,2018-01-19 16:33:00
1516379640,0.090918,0.091047,0.090918,0.090941,145.483,2018-01-19 16:34:00
1516379700,0.09095,0.091037,0.090821,0.090979,226.933,2018-01-19 16:35:00
1516379760,0.090979,0.090983,0.090772,0.090876,277.397,2018-01-19 16:36:00
1516379820,0.090875,0.091,0.090791,0.090866,155.893,2018-01-19 16:37:00
1516379880,0.090866,0.090998,0.090841,0.090877,219.319,2018-01-19 16:38:00
1516379940,0.090841,0.090968,0.090812,0.090877,267.418,2018-01-19 16:39:00
1516380000,0.090877,0.090999,0.090877,0.090999,321.613,2018-01-19 16:40:00
1516380060,0.090881,0.091,0.090881,0.090898,222.403,2018-01-19 16:41:00
1516380120,0.090898,0.091,0.090897,0.090905,215.309,2018-01-19 16:42:00
1516380180,0.090991,0.091022,0.090902,0.090909,188.563,2018-01-19 16:43:00
1516380240,0.090909,0.09103,0.090905,0.090932,163.444,2018-01-19 16:44:00
1516380300,0.090932,0.09102,0.09092,0.09093,106.398,2018-01-19 16:45:00
1516380360,0.09093,0.091021,0.090905,0.090906,176.712,2018-01-19 16:46:00
1516380420,0.090906,0.091025,0.090877,0.091025,351.31,2018-01-19 16:47:00
1516380480,0.091025,0.091025,0.0909,0.091,149.176,2018-01-19 16:48:00
1516380540,0.091,0.091013,0.090918,0.090922,145.154,2018-01-19 16:49:00
1516380600,0.090922,0.090998,0.090907,0.090987,120.277,2018-01-19 16:50:00
1516380660,0.09095,0.091,0.090879,0.090999,156.483,2018-01-19 16:51:00
1516380720,0.090915,0.091156,0.090902,0.091096,188.31,2018-01-19 16:52:00
1516380780,0.091096,0.091199,0.09098,0.091171,255.837,2018-01-19 16:53:00
1516380840,0.091171,0.091194,0.091051,0.091077,214.497,2018-01-19 16:54:00
1516380900,0.091077,0.09116,0.091059,0.091059,152.462,2018-01-19 16:55:00
1516380960,0.091143,0.091171,0.091059,0.091061,141.025,2018-01-19 16:56:00
1516381020,0.091083,0.091158,0.09102,0.091022,142.366,2018-01-19 16:57:00
1516381080,0.091022,0.091126,0.090987,0.090991,134.254,2018-01-19 16:58:00
1516381140,0.090993,0.091147,0.090993,0.091021,226.917,2018-01-19 16:59:00
1516381200,0.091101,0.091192,0.091015,0.091052,125.92,2018-01-19 17:00:00
1516381260,0.091176,0.091176,0.091014,0.09106,146.836,2018-01-19 17:01:00
1516381320,0.09106,0.091226,0.09106,0.091072,204.984,2018-01-19 17:02:00
1516381380,0.091187,0.091187,0.091043,0.09115,218.603,2018-01-19 17:03:00
1516381440,0.09115,0.09117,0.09105,0.091164,292.318,2018-01-19 17:04:00
1516381500,0.091165,0.091232,0.091078,0.091206,174.163,2018-01-19 17:05:00
1516381560,0.091103,0.091203,0.091076,0.091087,205.883,2018-01-19 17:06:00
1516381620,0.091178,0.091206,0.091088,0.091113,145.82,2018-01-19 17:07:00
1516381680,0.091112,0.091212,0.091081,0.09118,202.038,2018-01-19 17:08:00
1516381740,0.091101,0.09118,0.091092,0.091092,206.17,2018-01-19 17:09:00
1516381800,0.091156,0.091156,0.091091,0.091144,217.647,2018-01-19 17:10:00
1516381860,0.091092,0.091144,0.091077,0.091077,214.861,2018-01-19 17:11:00
1516381920,0.091077,0.091151,0.091031,0.091036,164.329,2018-01-19 17:12:00
1516381980,0.091036,0.091131,0.091034,0.091117,104.297,2018-01-19 17:13:00
1516382040,0.091117,0.091135,0.091038,0.09112,149.814,2018-01-19 17:14:00
1516382100,0.091119,0.091191,0.091046,0.091058,135.365,2018-01-19 17:15:00
1516382160,0.091192,0.091193,0.091057,0.091159,196.7,2018-01-19 17:16:00
1516382220,0.091069,0.091156,0.091045,0.091138,127.548,2018-01-19 17:17:00
1516382280,0.091136,0.091191,0.091038,0.091038,221.057,2018-01-19 17:18:00
1516382340,0.091038,0.09115,0.091031,0.091134,166.379,2018-01-19 17:19:00
1516382400,0.091127,0.091127,0.091001,0.091088,188.115,2018-01-19 17:20:00
1516382460,0.091088,0.091133,0.091,0.0911,167.924,2018-01-19 17:21:00
1516382520,0.0911,0.091134,0.091001,0.09105,198.857,2018-01-19 17:22:00
1516382580,0.091096,0.091096,0.090991,0.091095,245.123,2018-01-19 17:23:00
1516382640,0.091093,0.091095,0.090974,0.090983,138.826,2018-01-19 17:24:00
1516382700,0.091076,0.091093,0.090985,0.090994,184.344,2018-01-19 17:25:00
1516382760,0.091088,0.091088,0.090994,0.091083,158.056,2018-01-19 17:26:00
1516382820,0.091002,0.091083,0.090987,0.090994,244.114,2018-01-19 17:27:00
1516382880,0.091082,0.09109,0.090972,0.091073,236.023,2018-01-19 17:28:00
1516382940,0.09106,0.091072,0.090961,0.090961,218.786,2018-01-19 17:29:00
1516383000,0.090961,0.09107,0.090958,0.091,179.425,2018-01-19 17:30:00
1516383060,0.091,0.091066,0.09096,0.091056,206.327,2018-01-19 17:31:00
1516383120,0.091053,0.09109,0.090963,0.090963,274.542,2018-01-19 17:32:00
1516383180,0.090963,0.091077,0.090927,0.090998,214.535,2018-01-19 17:33:00
1516383240,0.090998,0.091044,0.0909,0.090932,132.194,2018-01-19 17:34:00
1516383300,0.09099,0.091039,0.090884,0.090975,263.159,2018-01-19 17:35:00
1516383360,0.090887,0.090995,0.090884,0.090991,106.244,2018-01-19 17:36:00
1516383420,0.090897,0.091098,0.090897,0.091029,185.391,2018-01-19 17:37:00
1516383480,0.09094,0.091028,0.090928,0.091019,131.154,2018-01-19 17:38:00
1516383540,0.09101,0.091021,0.090878,0.090997,237.848,2018-01-19 17:39:00
1516383600,0.090998,0.091,0.090877,0.090975,166.325,2018-01-19 17:40:00
1516383660,0.090974,0.09098,0.090878,0.090977,190.757,2018-01-19 17:41:00
1516383720,0.090973,0.091016,0.090888,0.090888,152.077,2018-01-19 17:42:00
1516383780,0.091008,0.091008,0.090877,0.090936,99.464,2018-01-19 17:43:00
1516383840,0.090936,0.09101,0.090878,0.09101,179.674,2018-01-19 17:44:00
1516383900,0.090901,0.091062,0.0909,0.091059,82.493,2018-01-19 17:45:00
1516383960,0.090959,0.091169,0.090959,0.091103,141.642,2018-01-19 17:46:00
1516384020,0.091013,0.09131,0.091013,0.091093,105.194,2018-01-19 17:47:00
1516384080,0.091093,0.091274,0.09108,0.091268,94.507,2018-01-19 17:48:00
1516384140,0.091268,0.091268,0.09115,0.091172,111.483,2018-01-19 17:49:00
1516384200,0.091172,0.0913,0.091172,0.091183,79.618,2018-01-19 17:50:00
1516384260,0.09127,0.091379,0.091181,0.091195,163.512,2018-01-19 17:51:00
1516384320,0.09136,0.09136,0.091191,0.09122,171.738,2018-01-19 17:52:00
1516384380,0.091221,0.091333,0.091221,0.091318,110.176,2018-01-19 17:53:00
1516384440,0.091318,0.091333,0.091211,0.091314,125.297,2018-01-19 17:54:00
1516384500,0.091222,0.0914,0.091214,0.091329,164.747,2018-01-19 17:55:00
1516384560,0.091329,0.0914,0.091237,0.091271,179.171,2018-01-19 17:56:00
1516384620,0.091272,0.091389,0.091272,0.091384,140.394,2018-01-19 17:57:00
1516384680,0.09137,0.091393,0.091277,0.09132,175.987,2018-01-19 17:58:00
1516384740,0.09132,0.0916,0.0913,0.091498,250.546,2018-01-19 17:59:00
1516384800,0.0914,0.091517,0.091375,0.091375,247.637,2018-01-19 18:00:00
1516384860,0.091375,0.091472,0.091372,0.091374,85.594,2018-01-19 18:01:00
1516384920,0.091374,0.091485,0.091374,0.091378,168.446,2018-01-19 18:02:00
1516384980,0.091386,0.091491,0.091378,0.09149,93.908,2018-01-19 18:03:00
1516385040,0.091383,0.091491,0.09138,0.091383,146.421,2018-01-19 18:04:00
1516385100,0.091382,0.091476,0.091371,0.091376,118.855,2018-01-19 18:05:00
1516385160,0.0914,0.09147,0.091371,0.091458,114.66,2018-01-19 18:06:00
1516385220,0.0914,0.091487,0.091327,0.09146,130.957,2018-01-19 18:07:00
1516385280,0.091377,0.091469,0.09132,0.091418,112.352,2018-01-19 18:08:00
1516385340,0.091333,0.0916,0.091333,0.09146,125.95,2018-01-19 18:09:00
1516385400,0.091461,0.091507,0.091339,0.091342,84.491,2018-01-19 18:10:00
1516385460,0.091444,0.091507,0.091343,0.091446,77.396,2018-01-19 18:11:00
1516385520,0.09144,0.091551,0.091401,0.091408,85.675,2018-01-19 18:12:00
1516385580,0.091408,0.091497,0.09137,0.091375,105.039,2018-01-19 18:13:00
1516385640,0.091376,0.091471,0.091305,0.0914,137.081,2018-01-19 18:14:00
1516385700,0.091396,0.091412,0.0913,0.091314,105.344,2018-01-19 18:15:00
1516385760,0.091314,0.0914,0.0913,0.091376,148.289,2018-01-19 18:16:00
1516385820,0.091376,0.09139,0.0913,0.091379,85.167,2018-01-19 18:17:00
1516385880,0.091379,0.091407,0.091306,0.091388,98.874,2018-01-19 18:18:00
1516385940,0.091388,0.091395,0.091293,0.091379,127.939,2018-01-19 18:19:00
1516386000,0.091303,0.091387,0.09125,0.09128,183.093,2018-01-19 18:20:00
1516386060,0.09128,0.091387,0.091242,0.09127,117.759,2018-01-19 18:21:00
1516386120,0.091363,0.091383,0.091265,0.091273,147.973,2018-01-19 18:22:00
1516386180,0.091364,0.091383,0.09126,0.091356,157.413,2018-01-19 18:23:00
1516386240,0.091249,0.091356,0.091199,0.091344,94.475,2018-01-19 18:24:00
1516386300,0.091255,0.091364,0.09125,0.09134,193.28,2018-01-19 18:25:00
1516386360,0.09134,0.091499,0.091253,0.091461,175.583,2018-01-19 18:26:00
1516386420,0.091495,0.09165,0.091461,0.091469,151.281,2018-01-19 18:27:00
1516386480,0.091469,0.09165,0.091461,0.091461,113.724,2018-01-19 18:28:00
1516386540,0.091461,0.091569,0.091461,0.091569,187.384,2018-01-19 18:29:00
1516386600,0.09157,0.09157,0.091391,0.091456,204.561,2018-01-19 18:30:00
1516386660,0.0914,0.091549,0.09138,0.091418,187.749,2018-01-19 18:31:00
1516386720,0.091417,0.09149,0.091395,0.091485,133.843,2018-01-19 18:32:00
1516386780,0.091485,0.091493,0.091401,0.091412,183.477,2018-01-19 18:33:00
1516386840,0.091412,0.091503,0.091412,0.091496,146.466,2018-01-19 18:34:00
1516386900,0.091496,0.091512,0.09142,0.091432,53.343,2018-01-19 18:35:00
1516386960,0.091433,0.091512,0.091421,0.091487,92.067,2018-01-19 18:36:00
1516387020,0.091434,0.09163,0.091434,0.091533,119.223,2018-01-19 18:37:00
1516387080,0.091534,0.09165,0.091472,0.091498,95.657,2018-01-19 18:38:00
1516387140,0.091498,0.09165,0.091498,0.091603,210.98,2018-01-19 18:39:00
1516387200,0.091512,0.091608,0.091325,0.091327,215.01,2018-01-19 18:40:00
1516387260,0.091331,0.09145,0.091294,0.091409,100.072,2018-01-19 18:41:00
1516387320,0.091319,0.091423,0.091304,0.091366,115.648,2018-01-19 18:42:00
1516387380,0.091366,0.091431,0.09132,0.091431,116.954,2018-01-19 18:43:00
1516387440,0.091429,0.091431,0.091312,0.091415,94.857,2018-01-19 18:44:00
1516387500,0.091313,0.091427,0.091274,0.0913,140.726,2018-01-19 18:45:00
1516387560,0.09139,0.091427,0.0913,0.091425,139.871,2018-01-19 18:46:00
1516387620,0.091317,0.091424,0.09131,0.091407,107.919,2018-01-19 18:47:00
1516387680,0.091406,0.091415,0.09131,0.091409,90.822,2018-01-19 18:48:00
1516387740,0.091409,0.091459,0.091324,0.091459,80.667,2018-01-19 18:49:00
1516387800,0.091413,0.0915,0.09134,0.091411,127.618,2018-01-19 18:50:00
1516387860,0.091389,0.091624,0.091389,0.091495,143.943,2018-01-19 18:51:00
1516387920,0.091495,0.09161,0.091495,0.09152,132.961,2018-01-19 18:52:00
1516387980,0.091521,0.091668,0.091521,0.091539,120.829,2018-01-19 18:53:00
1516388040,0.0916,0.091657,0.091525,0.091541,186.873,2018-01-19 18:54:00
1516388100,0.091541,0.0916,0.091525,0.09158,108.555,2018-01-19 18:55:00
1516388160,0.09158,0.0916,0.091476,0.091579,147.781,2018-01-19 18:56:00
1516388220,0.091543,0.0916,0.091495,0.091504,114.47,2018-01-19 18:57:00
1516388280,0.091597,0.091698,0.091447,0.091563,185.672,2018-01-19 18:58:00
1516388340,0.091563,0.091687,0.0912,0.0914,293.113,2018-01-19 18:59:00
1516388400,0.091398,0.091459,0.091181,0.091181,321.011,2018-01-19 19:00:00
1516388460,0.091185,0.091195,0.090926,0.090944,262.834,2018-01-19 19:01:00
1516388520,0.090999,0.091,0.090877,0.09088,494.182,2018-01-19 19:02:00
1516388580,0.09088,0.090963,0.090877,0.09096,195.229,2018-01-19 19:03:00
1516388640,0.09096,0.09096,0.090877,0.090877,182.634,2018-01-19 19:04:00
1516388700,0.0909,0.090959,0.090877,0.090951,193.346,2018-01-19 19:05:00
1516388760,0.090951,0.091,0.090878,0.090995,99.964,2018-01-19 19:06:00
1516388820,0.090995,0.0911,0.090904,0.091011,103.042,2018-01-19 19:07:00
1516388880,0.091011,0.091122,0.090999,0.091013,135.652,2018-01-19 19:08:00
1516388940,0.09112,0.0912,0.09101,0.091153,195.817,2018-01-19 19:09:00
1516389000,0.091058,0.091376,0.091025,0.091131,192.76,2018-01-19 19:10:00
1516389060,0.091131,0.09118,0.09101,0.09114,163.573,2018-01-19 19:11:00
1516389120,0.09114,0.091154,0.09101,0.091031,144.772,2018-01-19 19:12:00
1516389180,0.091118,0.091118,0.09101,0.091104,153.436,2018-01-19 19:13:00
1516389240,0.09101,0.0911,0.091001,0.0911,92.711,2018-01-19 19:14:00
1516389300,0.0911,0.091186,0.091018,0.09116,128.72,2018-01-19 19:15:00
1516389360,0.09116,0.091189,0.091023,0.091067,115.664,2018-01-19 19:16:00
1516389420,0.091159,0.091161,0.091018,0.091126,163.066,2018-01-19 19:17:00
1516389480,0.091126,0.091188,0.091027,0.091128,133.228,2018-01-19 19:18:00
1516389540,0.091128,0.091141,0.091002,0.091022,148.6,2018-01-19 19:19:00
1516389600,0.091096,0.0911,0.091003,0.0911,69.016,2018-01-19 19:20:00
1516389660,0.091093,0.091121,0.090994,0.090994,133.815,2018-01-19 19:21:00
1516389720,0.091009,0.091101,0.090994,0.091088,59.799,2018-01-19 19:22:00
1516389780,0.091088,0.091124,0.091005,0.091013,90.406,2018-01-19 19:23:00
1516389840,0.091013,0.091111,0.091,0.09101,74.608,2018-01-19 19:24:00
1516389900,0.09101,0.091111,0.091001,0.091006,172.058,2018-01-19 19:25:00
1516389960,0.091106,0.091107,0.091006,0.091106,132.087,2018-01-19 19:26:00
1516390020,0.0911,0.091111,0.09101,0.09103,95.475,2018-01-19 19:27:00
1516390080,0.09103,0.091121,0.091015,0.09111,131.362,2018-01-19 19:28:00
1516390140,0.091019,0.091109,0.090982,0.091002,185.813,2018-01-19 19:29:00
1516390200,0.091002,0.091002,0.090944,0.091002,195.236,2018-01-19 19:30:00
1516390260,0.091002,0.09109,0.09091,0.091088,244.334,2018-01-19 19:31:00
1516390320,0.09109,0.09109,0.09091,0.091014,249.528,2018-01-19 19:32:00
1516390380,0.091014,0.091085,0.090925,0.090959,199.437,2018-01-19 19:33:00
1516390440,0.09105,0.091062,0.09092,0.091019,118.502,2018-01-19 19:34:00
1516390500,0.091019,0.091054,0.09092,0.091012,122.085,2018-01-19 19:35:00
1516390560,0.091029,0.09103,0.09092,0.091028,128.658,2018-01-19 19:36:00
1516390620,0.090946,0.091061,0.090946,0.091,73.393,2018-01-19 19:37:00
1516390680,0.091,0.091061,0.090887,0.091053,178.058,2018-01-19 19:38:00
1516390740,0.091053,0.091053,0.090887,0.091039,65.214,2018-01-19 19:39:00
1516390800,0.091038,0.091046,0.090949,0.091044,81.465,2018-01-19 19:40:00
1516390860,0.091043,0.09111,0.090952,0.091108,80.149,2018-01-19 19:41:00
1516390920,0.091108,0.09113,0.09098,0.091,65.814,2018-01-19 19:42:00
1516390980,0.091089,0.091269,0.090997,0.09108,122.439,2018-01-19 19:43:00
1516391040,0.091081,0.09122,0.091043,0.091178,97.971,2018-01-19 19:44:00
1516391100,0.091152,0.09117,0.091008,0.091009,60.295,2018-01-19 19:45:00
1516391160,0.09101,0.091108,0.09101,0.091021,94.226,2018-01-19 19:46:00
1516391220,0.091021,0.091108,0.091001,0.09101,118.916,2018-01-19 19:47:00
1516391280,0.091102,0.091102,0.090926,0.090931,72.957,2018-01-19 19:48:00
1516391340,0.091022,0.091081,0.090887,0.091,102.897,2018-01-19 19:49:00
1516391400,0.090925,0.091048,0.090911,0.09103,78.177,2018-01-19 19:50:00
1516391460,0.091,0.091095,0.090942,0.091085,113.801,2018-01-19 19:51:00
1516391520,0.091085,0.091085,0.090898,0.091028,71.047,2018-01-19 19:52:00
1516391580,0.091027,0.091027,0.09088,0.090909,81.167,2018-01-19 19:53:00
1516391640,0.090984,0.091007,0.09089,0.090959,71.164,2018-01-19 19:54:00
1516391700,0.090959,0.091007,0.090895,0.090916,66.139,2018-01-19 19:55:00
1516391760,0.090927,0.091006,0.090877,0.090988,161.415,2018-01-19 19:56:00
1516391820,0.090988,0.091023,0.090877,0.091,128.644,2018-01-19 19:57:00
1516391880,0.091,0.091021,0.090883,0.0909,80.288,2018-01-19 19:58:00
1516391940,0.090984,0.090985,0.090877,0.090974,87.076,2018-01-19 19:59:00
1516392000,0.090889,0.090988,0.090877,0.090971,164.48,2018-01-19 20:00:00
1516392060,0.090966,0.091,0.090889,0.090959,71.066,2018-01-19 20:01:00
1516392120,0.090957,0.090982,0.090889,0.090947,113.856,2018-01-19 20:02:00
1516392180,0.090947,0.091038,0.090889,0.090932,108.491,2018-01-19 20:03:00
1516392240,0.090932,0.091036,0.090927,0.090948,92.92,2018-01-19 20:04:00
1516392300,0.090948,0.091036,0.090939,0.09102,105.744,2018-01-19 20:05:00
1516392360,0.09102,0.091033,0.090918,0.091033,97.917,2018-01-19 20:06:00
1516392420,0.091033,0.091046,0.090942,0.091028,97.357,2018-01-19 20:07:00
1516392480,0.090951,0.091038,0.090901,0.090946,101.228,2018-01-19 20:08:00
1516392540,0.09097,0.09104,0.090931,0.09102,88.084,2018-01-19 20:09:00
1516392600,0.09095,0.091025,0.0909,0.090916,103.615,2018-01-19 20:10:00
1516392660,0.090916,0.091017,0.09088,0.09088,110.114,2018-01-19 20:11:00
1516392720,0.09088,0.091,0.09088,0.090983,92.007,2018-01-19 20:12:00
1516392780,0.090983,0.090983,0.090889,0.090978,107.748,2018-01-19 20:13:00
1516392840,0.090902,0.091018,0.090902,0.091014,98.254,2018-01-19 20:14:00
1516392900,0.091011,0.092,0.0908,0.090963,665.841,2018-01-19 20:15:00
1516392960,0.090962,0.090967,0.0908,0.090967,105.169,2018-01-19 20:16:00
1516393020,0.090967,0.090967,0.090861,0.090861,106.807,2018-01-19 20:17:00
1516393080,0.090861,0.09099,0.090861,0.090988,129.67,2018-01-19 20:18:00
1516393140,0.090967,0.091014,0.090901,0.091005,75.161,2018-01-19 20:19:00
1516393200,0.090984,0.091015,0.090879,0.090883,106.08,2018-01-19 20:20:00
1516393260,0.090975,0.09098,0.090872,0.090902,69.043,2018-01-19 20:21:00
1516393320,0.090903,0.090993,0.090896,0.090975,42.942,2018-01-19 20:22:00
1516393380,0.090896,0.09104,0.090896,0.09104,72.822,2018-01-19 20:23:00
1516393440,0.090961,0.091028,0.090905,0.091017,85.896,2018-01-19 20:24:00
1516393500,0.091017,0.091092,0.090929,0.090941,91.129,2018-01-19 20:25:00
1516393560,0.090945,0.091173,0.090945,0.091067,122.06,2018-01-19 20:26:00
1516393620,0.091067,0.091148,0.090905,0.09104,126.231,2018-01-19 20:27:00
1516393680,0.091037,0.091037,0.09091,0.09102,95.921,2018-01-19 20:28:00
1516393740,0.09094,0.091057,0.090936,0.090954,115.963,2018-01-19 20:29:00
1516393800,0.090954,0.091043,0.090905,0.090921,80.026,2018-01-19 20:30:00
1516393860,0.091008,0.091011,0.0909,0.0909,112.957,2018-01-19 20:31:00
1516393920,0.0909,0.090976,0.090875,0.090889,75.406,2018-01-19 20:32:00
